,Order Number,SmartPartNumber,EndOfPourTimeStamp,Line,Blend,Type,Height,Construction,Color,Thickness,Outside Skin,Outside Treatment,Outside Grooving,Inside Skin,Inside Grooving,Length,End Stiles,Backer Stile Placement,weekday,year,month,hour,time
4963,H001097023-1,I24HQ-T1NN-7V-2202DD-06TLL-NFN,2023-12-18 05:00:00,1,33,I,24,H,Q,T,1,N,N,7,V,2202,D,D,0,2023,12,5,05:00:00
4964,H001099900-1,B21LX-61NV-7V-1600SS-NNNNN-NXL,2023-12-22 01:00:00,1,29,B,21,L,X,6,1,N,V,7,V,1600,S,S,4,2023,12,1,01:00:00
4965,H001099900-1,I18LX-61NV-7V-1600SS-NNNNN-NXN,2023-12-21 14:15:00,1,29,I,18,L,X,6,1,N,V,7,V,1600,S,S,3,2023,12,14,14:15:00
4966,H001099900-1,I18LX-61NV-7V-1600SS-NNNNN-NXN,2023-12-21 14:15:00,1,29,I,18,L,X,6,1,N,V,7,V,1600,S,S,3,2023,12,14,14:15:00
4967,H001099900-1,I18LX-61NV-7V-1600SS-NNNNN-NXN,2023-12-21 14:15:00,1,29,I,18,L,X,6,1,N,V,7,V,1600,S,S,3,2023,12,14,14:15:00
4968,H001099900-1,T18LX-61NV-7V-1600SS-NNNNN-NXN,2023-12-21 14:15:00,1,29,T,18,L,X,6,1,N,V,7,V,1600,S,S,3,2023,12,14,14:15:00
4969,H001097023-1,I24HQ-T1NN-7V-2202DD-06TLL-NFN,2023-12-18 22:00:00,1,33,I,24,H,Q,T,1,N,N,7,V,2202,D,D,0,2023,12,22,22:00:00
4970,H001105784-1,B24LW-61NN-7V-1600NT-NNNNN-NXL,2024-01-10 04:15:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,N,T,2,2024,1,4,04:15:00
4971,H001105784-1,I18LW-61NN-7V-1600NT-NNNNN-NXN,2024-01-10 04:45:00,1,29,I,18,L,W,6,1,N,N,7,V,1600,N,T,2,2024,1,4,04:45:00
4972,H001105784-1,I18LW-61NN-7V-1600NT-NNNNN-NXN,2024-01-10 04:45:00,1,29,I,18,L,W,6,1,N,N,7,V,1600,N,T,2,2024,1,4,04:45:00
4973,H001105784-1,T24LW-61NN-7V-1600NT-04AMT-N5N,2024-01-10 04:15:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,N,T,2,2024,1,4,04:15:00
4974,H001103217-2,B24LK-61NN-7V-0800SL-01CAR-NIL,2024-01-09 06:30:00,2,29,B,24,L,K,6,1,N,N,7,V,0800,S,L,1,2024,1,6,06:30:00
4975,H001103217-2,I24LK-61NN-7V-0800SL-01CAR-NIN,2024-01-09 06:30:00,2,29,I,24,L,K,6,1,N,N,7,V,0800,S,L,1,2024,1,6,06:30:00
4976,H001103217-2,I24LK-61NN-7V-0800SL-01CAR-NIN,2024-01-09 06:30:00,2,29,I,24,L,K,6,1,N,N,7,V,0800,S,L,1,2024,1,6,06:30:00
4977,H001103217-2,T24LK-61NN-7V-0800SL-01CAR-NIN,2024-01-09 06:30:00,2,29,T,24,L,K,6,1,N,N,7,V,0800,S,L,1,2024,1,6,06:30:00
4978,H001104948-1,B21LN-68GN-7V-0900NS-NNNNN-NXL,2024-01-09 13:30:00,1,29,B,21,L,N,6,8,G,N,7,V,0900,N,S,1,2024,1,13,13:30:00
4979,H001104948-1,I21LN-68GN-7V-0900NS-NNNNN-NXN,2024-01-09 13:45:00,1,29,I,21,L,N,6,8,G,N,7,V,0900,N,S,1,2024,1,13,13:45:00
4980,H001104948-1,I18LN-68GN-7V-0900NS-NNNNN-NXN,2024-01-09 20:45:00,1,29,I,18,L,N,6,8,G,N,7,V,0900,N,S,1,2024,1,20,20:45:00
4981,H001104948-1,T21LN-68NN-7V-0900NL-02CAR-G4N,2024-01-09 13:30:00,1,29,T,21,L,N,6,8,N,N,7,V,0900,N,L,1,2024,1,13,13:30:00
4982,H001104285-1,B21FR-T1NN-7V-1600DY-NNNNN-NXL,2024-01-15 20:15:00,1,16,B,21,F,R,T,1,N,N,7,V,1600,D,Y,0,2024,1,20,20:15:00
4983,H001104285-1,I21FR-T1NN-7V-1600DY-NNNNN-NXN,2024-01-15 20:00:00,1,16,I,21,F,R,T,1,N,N,7,V,1600,D,Y,0,2024,1,20,20:00:00
4984,H001104285-1,I21FR-T1NN-7V-1600DY-NNNNN-NXN,2024-01-15 20:00:00,1,16,I,21,F,R,T,1,N,N,7,V,1600,D,Y,0,2024,1,20,20:00:00
4985,H001104285-1,T21FR-T1NN-7V-1600DY-NNNNN-NXN,2024-01-15 20:15:00,1,16,T,21,F,R,T,1,N,N,7,V,1600,D,Y,0,2024,1,20,20:15:00
4986,H001109562-1,I18LN-68GN-7V-0800SS-NNNNN-NXN,2024-01-22 20:15:00,1,29,I,18,L,N,6,8,G,N,7,V,0800,S,S,0,2024,1,20,20:15:00
4987,H001109562-1,I18LN-68GN-7V-0800SS-NNNNN-NXN,2024-01-22 20:15:00,1,29,I,18,L,N,6,8,G,N,7,V,0800,S,S,0,2024,1,20,20:15:00
4988,H001109562-1,T21LN-68GN-7V-0800SS-NNNNN-NXN,2024-01-23 09:15:00,1,29,T,21,L,N,6,8,G,N,7,V,0800,S,S,1,2024,1,9,09:15:00
4989,H001108943-1,B21LN-68GN-7V-0900SS-NNNNN-NXL,2024-01-23 09:00:00,1,29,B,21,L,N,6,8,G,N,7,V,0900,S,S,1,2024,1,9,09:00:00
4990,H001108943-1,B21LN-68GN-7V-0900SS-NNNNN-NXL,2024-01-23 09:00:00,1,29,B,21,L,N,6,8,G,N,7,V,0900,S,S,1,2024,1,9,09:00:00
4991,H001108943-1,I18LN-68GN-7V-0900SS-NNNNN-NXN,2024-01-22 20:15:00,1,29,I,18,L,N,6,8,G,N,7,V,0900,S,S,0,2024,1,20,20:15:00
4992,H001108943-1,I18LN-68GN-7V-0900SS-NNNNN-NXN,2024-01-22 20:15:00,1,29,I,18,L,N,6,8,G,N,7,V,0900,S,S,0,2024,1,20,20:15:00
4993,H001108943-1,I18LN-68GN-7V-0900SS-NNNNN-NXN,2024-01-22 20:15:00,1,29,I,18,L,N,6,8,G,N,7,V,0900,S,S,0,2024,1,20,20:15:00
4994,H001108943-1,I18LN-68GN-7V-0900SS-NNNNN-NXN,2024-01-22 20:15:00,1,29,I,18,L,N,6,8,G,N,7,V,0900,S,S,0,2024,1,20,20:15:00
4995,H001108943-1,I18LN-68GN-7V-0900SS-NNNNN-NXN,2024-01-22 20:15:00,1,29,I,18,L,N,6,8,G,N,7,V,0900,S,S,0,2024,1,20,20:15:00
4996,H001108943-1,I18LN-68GN-7V-0900SS-NNNNN-NXN,2024-01-22 20:15:00,1,29,I,18,L,N,6,8,G,N,7,V,0900,S,S,0,2024,1,20,20:15:00
4997,H001108943-1,T21LN-68GN-7V-0900SS-NNNNN-NXN,2024-01-23 09:00:00,1,29,T,21,L,N,6,8,G,N,7,V,0900,S,S,1,2024,1,9,09:00:00
4998,H001108943-1,T21LN-68GN-7V-0900SS-NNNNN-NXN,2024-01-23 09:00:00,1,29,T,21,L,N,6,8,G,N,7,V,0900,S,S,1,2024,1,9,09:00:00
4999,H001109562-1,I18LN-68GN-7V-0800SS-NNNNN-NXN,2024-01-22 20:15:00,1,29,I,18,L,N,6,8,G,N,7,V,0800,S,S,0,2024,1,20,20:15:00
5000,H001109562-1,B21LN-68GN-7V-0800SS-NNNNN-NXL,2024-01-23 09:00:00,1,29,B,21,L,N,6,8,G,N,7,V,0800,S,S,1,2024,1,9,09:00:00
5001,H001108648-1,T24LK-61NN-7V-1000NT-02AMT-N4N,2024-01-16 09:00:00,1,29,T,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5002,H001108648-1,T24LK-61NN-7V-1000NT-02AMT-N4N,2024-01-16 09:00:00,1,29,T,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5003,H001108648-1,T24LK-61NN-7V-1000NT-02AMT-N4N,2024-01-16 09:00:00,1,29,T,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5004,H001108648-1,T24LK-61NN-7V-1000NT-02AMT-N4N,2024-01-16 09:00:00,1,29,T,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5005,H001108648-1,T24LK-61NN-7V-1000NT-02AMT-N4N,2024-01-16 09:00:00,1,29,T,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5006,H001108648-1,I24LK-61NN-7V-1000NT-NNNNN-NXN,2024-01-16 09:00:00,1,29,I,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5007,H001108648-1,I24LK-61NN-7V-1000NT-NNNNN-NXN,2024-01-16 09:00:00,1,29,I,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5008,H001108648-1,I24LK-61NN-7V-1000NT-NNNNN-NXN,2024-01-16 09:00:00,1,29,I,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5009,H001108648-1,I24LK-61NN-7V-1000NT-NNNNN-NXN,2024-01-16 09:00:00,1,29,I,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5010,H001108648-1,I24LK-61NN-7V-1000NT-NNNNN-NXN,2024-01-16 09:00:00,1,29,I,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5011,H001108648-1,I24LK-61NN-7V-1000NT-NNNNN-NXN,2024-01-16 09:00:00,1,29,I,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5012,H001108648-1,I24LK-61NN-7V-1000NT-NNNNN-NXN,2024-01-16 09:00:00,1,29,I,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5013,H001108648-1,I24LK-61NN-7V-1000NT-NNNNN-NXN,2024-01-16 09:00:00,1,29,I,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5014,H001108648-1,I24LK-61NN-7V-1000NT-NNNNN-NXN,2024-01-16 09:00:00,1,29,I,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5015,H001108648-1,I24LK-61NN-7V-1000NT-NNNNN-NXN,2024-01-16 09:00:00,1,29,I,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5016,H001108648-1,B24LK-61NN-7V-1000NT-NNNNN-NXL,2024-01-16 09:00:00,1,29,B,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5017,H001108648-1,B24LK-61NN-7V-1000NT-NNNNN-NXL,2024-01-16 09:00:00,1,29,B,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5018,H001108648-1,B24LK-61NN-7V-1000NT-NNNNN-NXL,2024-01-16 09:00:00,1,29,B,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5019,H001108648-1,B24LK-61NN-7V-1000NT-NNNNN-NXL,2024-01-16 09:00:00,1,29,B,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,9,09:00:00
5020,H001108648-1,B24LK-61NN-7V-1000NT-NNNNN-NXL,2024-01-16 08:45:00,1,29,B,24,L,K,6,1,N,N,7,V,1000,N,T,1,2024,1,8,08:45:00
5021,H001099900-1,B21LX-61NV-7V-1600SS-NNNNN-NXL,2024-01-03 07:15:00,2,29,B,21,L,X,6,1,N,V,7,V,1600,S,S,2,2024,1,7,07:15:00
5022,H001109310-1,B24HK-T1NN-7V-1200NL-01CAR-NUL,2024-02-04 19:30:00,1,33,B,24,H,K,T,1,N,N,7,V,1200,N,L,6,2024,2,19,19:30:00
5023,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5024,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5025,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5026,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5027,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5028,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5029,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5030,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5031,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5032,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5033,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:30:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:30:00
5034,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:30:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:30:00
5035,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:30:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:30:00
5036,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 14:45:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,14,14:45:00
5037,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5038,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5039,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5040,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5041,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5042,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5043,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5044,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5045,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5046,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5047,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5048,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:30:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:30:00
5049,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:30:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:30:00
5050,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:30:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:30:00
5051,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 14:45:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,14,14:45:00
5052,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5053,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5054,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5055,H001109310-1,B24HK-T1NN-7V-1200NL-01CAR-NUL,2024-02-02 08:00:00,1,33,B,24,H,K,T,1,N,N,7,V,1200,N,L,4,2024,2,8,08:00:00
5056,H001109310-1,I24HK-T1NN-7V-1200NL-01CAR-NUN,2024-02-02 10:45:00,1,33,I,24,H,K,T,1,N,N,7,V,1200,N,L,4,2024,2,10,10:45:00
5057,H001109310-1,I24HK-T1NN-7V-1200NL-01CAR-NUN,2024-02-02 08:00:00,1,33,I,24,H,K,T,1,N,N,7,V,1200,N,L,4,2024,2,8,08:00:00
5058,H001109310-1,I24HK-T1NN-7V-1200NL-01CAR-NUN,2024-02-02 10:45:00,1,33,I,24,H,K,T,1,N,N,7,V,1200,N,L,4,2024,2,10,10:45:00
5059,H001109310-1,I24HK-T1NN-7V-1200NL-01CAR-NUN,2024-02-02 08:00:00,1,33,I,24,H,K,T,1,N,N,7,V,1200,N,L,4,2024,2,8,08:00:00
5060,H001109310-1,T24HK-T1NN-7V-1200NL-01CAR-NUN,2024-02-02 10:30:00,1,33,T,24,H,K,T,1,N,N,7,V,1200,N,L,4,2024,2,10,10:30:00
5061,H001109310-1,T24HK-T1NN-7V-1200NL-01CAR-NUN,2024-02-02 07:45:00,1,33,T,24,H,K,T,1,N,N,7,V,1200,N,L,4,2024,2,7,07:45:00
5062,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 14:45:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,14,14:45:00
5063,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 14:45:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,14,14:45:00
5064,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:00:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5065,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:00:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5066,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:00:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5067,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:00:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5068,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:00:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5069,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:15:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5070,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:15:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5071,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:15:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5072,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:15:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5073,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:15:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5074,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:15:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5075,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:30:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:30:00
5076,H001115869-1,B24LW-61NN-7V-1600SJ-01CAR-NIL,2024-02-13 15:30:00,2,29,B,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:30:00
5077,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 14:45:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,14,14:45:00
5078,H001115869-1,I24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 14:45:00,2,29,I,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,14,14:45:00
5079,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5080,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:00:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:00:00
5081,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5082,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5083,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5084,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5085,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5086,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:15:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:15:00
5087,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:30:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:30:00
5088,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:30:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:30:00
5089,H001115869-1,T24LW-61NN-7V-1600SJ-01CAR-NIN,2024-02-13 15:30:00,2,29,T,24,L,W,6,1,N,N,7,V,1600,S,J,1,2024,2,15,15:30:00
5090,H001115822-1,B24FW-61NV-7V-1600DY-04VNT-NXL,2024-02-13 04:45:00,1,16,B,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,4,04:45:00
5091,H001115822-1,B24FW-61NV-7V-1600DY-04VNT-NXL,2024-02-13 04:45:00,1,16,B,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,4,04:45:00
5092,H001115822-1,B24FW-61NV-7V-1600DY-04VNT-NXL,2024-02-13 04:45:00,1,16,B,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,4,04:45:00
5093,H001115822-1,B24FW-61NV-7V-1600DY-04VNT-NXL,2024-02-13 05:00:00,1,16,B,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,5,05:00:00
5094,H001115822-1,B24FW-61NV-7V-1600DY-04VNT-NXL,2024-02-13 05:00:00,1,16,B,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,5,05:00:00
5095,H001115822-1,B24FW-61NV-7V-1600DY-04VNT-NXL,2024-02-13 06:15:00,1,16,B,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,6,06:15:00
5096,H001115822-1,B24FW-61NV-7V-1600DY-04VNT-NXL,2024-02-13 06:15:00,1,16,B,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,6,06:15:00
5097,H001115822-1,B24FW-61NV-7V-1600DY-04VNT-NXL,2024-02-13 06:15:00,1,16,B,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,6,06:15:00
5098,H001115822-1,B24FW-61NV-7V-1600DY-04VNT-NXL,2024-02-13 06:15:00,1,16,B,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,6,06:15:00
5099,H001115822-1,B24FW-61NV-7V-1600DY-04VNT-NXL,2024-02-13 06:30:00,1,16,B,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,6,06:30:00
5100,H001115822-1,I24FW-61NV-7V-1600DY-NNNNN-NXN,2024-02-13 04:45:00,1,16,I,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,4,04:45:00
5101,H001115822-1,I24FW-61NV-7V-1600DY-NNNNN-NXN,2024-02-13 04:45:00,1,16,I,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,4,04:45:00
5102,H001115822-1,I24FW-61NV-7V-1600DY-NNNNN-NXN,2024-02-13 04:45:00,1,16,I,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,4,04:45:00
5103,H001115822-1,I24FW-61NV-7V-1600DY-NNNNN-NXN,2024-02-13 05:00:00,1,16,I,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,5,05:00:00
5104,H001115822-1,I24FW-61NV-7V-1600DY-NNNNN-NXN,2024-02-13 05:00:00,1,16,I,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,5,05:00:00
5105,H001115822-1,I24FW-61NV-7V-1600DY-NNNNN-NXN,2024-02-13 06:15:00,1,16,I,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,6,06:15:00
5106,H001115822-1,I24FW-61NV-7V-1600DY-NNNNN-NXN,2024-02-13 06:15:00,1,16,I,24,F,W,6,1,N,V,7,V,1600,D,Y,1,2024,2,6,06:15:00
